Date,Tweet
10/27/2020,Joe Biden FAILED BADLY with the Swine Flu Epidemic. He knows nothing. All talk and no action!
10/27/2020,"Now @FoxNews is playing Obama's no crowd, fake speech for Biden, a man he could barely endorse because he couldn't believe he won. Also, I PREPAID many Millions of Dollars in Taxes."
10/27/2020,They (his handlers) ripped Sleepy Joe off the stage yesterday when he got lost in a mental fog. A disaster. Very little reporting on this!
10/27/2020,"he biggest difference between now and 2016 is @FoxNews. They are a whole different deal. Despite this, our campaign is doing much better, with bigger crowds and even more (much!) enthusiasm, than we had in 2016. Big Debate ; SCOTUS Win! Real Polls have us winning everywhere!"
10/27/2020,Obama is drawing VERY small (tiny) numbers of people. Biden is drawing almost no one. We are drawing tens of thousands of people. You'll see that again today. The Great Red Wave is coming!!!
10/27/2020,"Death rate of people going into hospitals is MUCH LOWER now than it was. @MSNBC  Wow, MSDNC has come a long way! The fact is that we have learned and done a lot about this Virus. Much different now than when it first arrived on our shores, and the World's, from China!"
10/27/2020,Thank you very much to the great @WashTimes for the wonderful Endorsement of the job I have done as President. His record of achievement in his first term is unmatched by any president in modern times. A second term is likely to bring more successes and a stronger America.
10/27/2020,3% up in Pennsylvania!
10/27/2020,"Big GDP projected. Pelosi only looking to Bail Out badly run Democrat Cities. Tap, Tap, Taping us along. She has little interest in helping out the people."
10/27/2020,"Until November 4th., Fake News Media is going full on Covid, Covid, Covid. We are rounding the turn. 99.9%."
10/27/2020,"Three BIG Rallies today. Lansing, Michigan. West Salem, Wisconsin. Omaha, Nebraska. We are winning all over the place. See you later!!!"
10/27/2020,MAKE AMERICA GREAT AGAIN!
10/27/2020,7 DAYS!!!
10/27/2020,"ALL THE FAKE NEWS MEDIA WANTS TO TALK ABOUT IS COVID, COVID, COVID. ON NOVEMBER 4th, YOU WON'T BE HEARING SO MUCH ABOUT IT ANYMORE. WE ARE ROUNDING THE TURN!!!"
10/27/2020,Philadelpiha MUST HAVE POLLWATCHERS!
10/27/2020,Biden's Handler's want to expand the Court. This would be very bad for the USA. On top of that they don't want to provide a list of who would be chosen for the Court. MUST HAVE A LIST OF THESE RADICAL LEFT JUDGES!
10/27/2020,Strongly Trending (Google) since immediately after the second debate is CAN I CHANGE MY VOTE? This refers changing it to me. The answer in most states is YES. Go do it. Most important Election of your life!
10/26/2020,Big problems and discrepancies with Mail In Ballots all over the USA. Must have final total on November 3rd.
10/26/2020,"Last week, Joe Biden made perhaps the most shocking admission ever uttered in the history of presidential debates. On live television, Joe Biden confirmed his plan to ABOLISH the entire U.S. Oil Industry-that means NO fracking, NO jobs, and NO energy for Pennsylvania Families!"
10/26/2020,"The Fake News Media is riding COVID, COVID, COVID, all the way to the Election. Losers!"
10/26/2020,"Cases up because we TEST, TEST, TEST. A Fake News Media Conspiracy. Many young people who heal very fast. 99.9%. Corrupt Media conspiracy at all time high. On November 4th., topic will totally change. VOTE!"
10/26/2020,"New York, California, Illinois. People are FLEEING, Taxes and Crime are going through the roof. VOTE TRUMP, I will turn it around, and FAST!"
10/26/2020,MAKE AMERICA GREAT AGAIN!
10/26/2020,We are winning big on the voting numbers. Get out and Vote. Bigger than 2016!!!
10/26/2020,Three BIG Rallies today. Heading to Pennsylvania. I have plenty to say about the dishonesty of the Media and Sleepy Joe. A terrible coverup is happening in our Country!!!
10/26/2020,"We have made tremendous progress with the China Virus, but the Fake News refuses to talk about it this close to the Election. COVID, COVID, COVID is being used by them, in total coordination, in order to change our great early election numbers.Should be an election law violation!"
10/26/2020,Joe Biden called me George yesterday. Couldn't remember my name. Got some help from the anchor to get him through the interview. The Fake News Cartel is working overtime to cover it up!
10/26/2020,A Pennsylvania Appeals Court turns down the Trump Administrations request for Poll Watchers to monitor satellite election offices. @OANN  How terrible is this? We are just seeking a fair vote count. This can only lead to very bad things. Bad intentions much??? Disgraceful!!!
10/26/2020,Big problems and discrepancies with Mail In Ballots all over the USA. Must have final total on November 3rd.
10/26/2020,"Last week, Joe Biden made perhaps the most shocking admission ever uttered in the history of presidential debates. On live television, Joe Biden confirmed his plan to ABOLISH the entire U.S. Oil Industry-that means NO fracking, NO jobs, and NO energy for Pennsylvania Families!"
10/26/2020,"The Fake News Media is riding COVID, COVID, COVID, all the way to the Election. Losers!"
10/26/2020,"Cases up because we TEST, TEST, TEST. A Fake News Media Conspiracy. Many young people who heal very fast. 99.9%. Corrupt Media conspiracy at all time high. On November 4th., topic will totally change. VOTE!"
10/26/2020,"New York, California, Illinois. People are FLEEING, Taxes and Crime are going through the roof. VOTE TRUMP, I will turn it around, and FAST!"
10/26/2020,MAKE AMERICA GREAT AGAIN!
10/26/2020,We are winning big on the voting numbers. Get out and Vote. Bigger than 2016!!!
10/26/2020,Three BIG Rallies today. Heading to Pennsylvania. I have plenty to say about the dishonesty of the Media and Sleepy Joe. A terrible coverup is happening in our Country!!!
10/26/2020,"We have made tremendous progress with the China Virus, but the Fake News refuses to talk about it this close to the Election. COVID, COVID, COVID is being used by them, in total coordination, in order to change our great early election numbers.Should be an election law violation!"
10/26/2020,Joe Biden called me George yesterday. Couldn't remember my name. Got some help from the anchor to get him through the interview. The Fake News Cartel is working overtime to cover it up!
10/26/2020,A Pennsylvania Appeals Court turns down the Trump Administrations request for Poll Watchers to monitor satellite election offices. @OANN  How terrible is this? We are just seeking a fair vote count. This can only lead to very bad things. Bad intentions much??? Disgraceful!!!
10/25/2020,"ongratulations to Armenian Prime Minister Nikol Pashinyan and Azerbaijani President Ilham Aliyev, who just agreed to adhere to a cease fire effective\xc2\xa0at midnight. Many lives will be saved. Proud of my team @SecPompeo ; Steve Biegun ; @WHNSC for getting the deal done!"
10/25/2020,"Congratulations to @SenRonJohnson for his dogged pursuit, as Chairman of Homeland, of POLITICAL CORRUPTION!"
10/25/2020,"Have a GREAT MAGA-GRAS Rally today on our wonderful Long Island. Cut Taxes, Stop Crime, VOTE FOR TRUMP. Our City and State are a MESS. What do you have to lose? Thank you!!!"
10/25/2020,"Pennsylvania Ballot mistakes made, in my opinion, on purpose by the Democrat Governor, puts Republicans, in particular @SeanParnellUSA, at great risk. Corrupt politics in Pennsylvania must be investigated immediately. By the way, Philadelphia is out of control. @TheJusticeDept"
10/25/2020,"So important to VOTE for Republicans in the House. Break away from Pelosi and her high Taxing new Radical Left friends. Protect your 2nd Amendment, Military, Vets, and sooo much more!"
10/25/2020,".@SeanParnellUSA is a bright star for Pennsylvania. Military, Vets, Low Taxes and your 2nd Amendment will be totally protected. His opponent is a weak and ineffective puppet for Pelosi and her new Radical Left friends. Vote for Sean Parnell!"
10/25/2020,Landed in Wisconsin. BIG CROWD. On my way!
10/25/2020,"ongratulations to Armenian Prime Minister Nikol Pashinyan and Azerbaijani President Ilham Aliyev, who just agreed to adhere to a cease fire effective\xc2\xa0at midnight. Many lives will be saved. Proud of my team @SecPompeo ; Steve Biegun ; @WHNSC for getting the deal done!"
10/25/2020,"Congratulations to @SenRonJohnson for his dogged pursuit, as Chairman of Homeland, of POLITICAL CORRUPTION!"
10/25/2020,"Have a GREAT MAGA-GRAS Rally today on our wonderful Long Island. Cut Taxes, Stop Crime, VOTE FOR TRUMP. Our City and State are a MESS. What do you have to lose? Thank you!!!"
10/25/2020,"Pennsylvania Ballot mistakes made, in my opinion, on purpose by the Democrat Governor, puts Republicans, in particular @SeanParnellUSA, at great risk. Corrupt politics in Pennsylvania must be investigated immediately. By the way, Philadelphia is out of control. @TheJusticeDept"
10/25/2020,"So important to VOTE for Republicans in the House. Break away from Pelosi and her high Taxing new Radical Left friends. Protect your 2nd Amendment, Military, Vets, and sooo much more!"
10/25/2020,".@SeanParnellUSA is a bright star for Pennsylvania. Military, Vets, Low Taxes and your 2nd Amendment will be totally protected. His opponent is a weak and ineffective puppet for Pelosi and her new Radical Left friends. Vote for Sean Parnell!"
10/25/2020,Landed in Wisconsin. BIG CROWD. On my way!
10/24/2020,Just landed in Ohio. See you in a little while!
